ID,GLON,GLAT,r
3571,303.1300346,-0.871353821,0.002128686
3572,303.1542859,-0.254534823,0.004603237
3573,303.1632072,0.426737931,0.006193139
3574,303.1875228,-0.560243212,0.002694477
3575,303.1916779,-0.554066681,0.002571515
3576,303.2021012,-0.837450898,0.003137317
3577,303.2557996,-0.735981461,0.004123805
3578,303.3010421,-0.571317844,0.001824603
3579,303.3105909,-0.533786211,0.002913078
3580,303.3365712,-0.71153445,0.003428627
3581,303.3416431,-0.712399588,0.002082772
3582,303.3433289,-0.514130414,0.00241256
3583,303.3461275,-0.511040527,0.004790272
3584,303.3992276,-0.900984737,0.002672332
3585,303.4075794,0.138068027,0.00199827
3586,303.4141022,0.616771301,0.004428163
3587,303.4195504,-0.237625746,0.002608772
3588,303.4519423,-0.553438756,0.003562686
3589,303.4667861,-0.71006025,0.003322611
3590,303.4742337,-0.570335408,0.00185328
3591,303.4846474,-0.460472955,0.00479042
3592,303.5082991,-0.721548652,0.003931332
3593,303.5169925,-0.7245232,0.001945067
3594,303.5291389,-0.66076371,0.004218737
3595,303.5324145,-0.701631142,0.002914179
3596,303.5356836,-0.597907909,0.00465803
3597,303.5358481,-0.717704652,0.003499386
3598,303.5552522,-0.721842713,0.001610804
3599,303.5717877,-0.868548337,0.004210018
3600,303.5718801,-0.86469364,0.002372504
3601,303.6229724,-0.571005159,0.002346226
3602,303.6837364,-0.038790912,0.002213308
3603,303.8382765,-0.797542384,0.003392255
3604,303.8452857,-0.794552343,0.004238321
3605,303.8573163,-0.371599646,0.005280265
3606,303.8613153,-0.696365398,0.002493842
3607,303.8706671,-0.420704112,0.002888348
3608,303.870672,-0.769886973,0.003092131
3609,303.8864215,-0.233187395,0.003398947
3610,303.8968616,0.378477481,0.004502924
3611,303.9050997,-0.792421829,0.001927728
3612,303.9088847,-0.805952683,0.001865611
3613,303.9145927,-0.686564549,0.002822819
3614,303.9239492,-0.68509423,0.002929165
3615,303.9336207,-0.395143789,0.00347831
3616,303.936751,-0.689054344,0.002896322
3617,303.949712,-0.836503799,0.003978734
3618,303.9552439,-0.066644915,0.002375144
3619,303.9637298,-0.841221559,0.003968844
3620,303.974961,0.374127769,0.001392351
3621,303.9773542,-0.780740327,0.00381162
3622,303.9799121,-0.045678701,0.003760186
3623,303.9976444,0.279878178,0.003699326
3624,303.9981551,0.202009729,0.001934351
3625,304.0177105,0.278008915,0.003016709
3626,304.0364256,0.19767066,0.002686305
3627,304.074652,-0.138192748,0.003577656
3628,304.0866422,0.433009802,0.006222579
3629,304.1002098,0.265585286,0.002132562
3630,304.1646425,0.248509742,0.003673497
3631,304.1664623,0.258883692,0.004079108
3632,304.1691121,-0.879154727,0.003886147
3633,304.2636323,-0.399303688,0.005918946
3634,304.2796522,-0.326846981,0.002474939
3635,304.2841187,-0.328215527,0.002484082
3636,304.2911334,-0.34015853,0.002217344
3637,304.3179324,0.62515621,0.003025732
3638,304.3293541,-1.014366064,0.002127328
3639,304.3497072,0.38330536,0.003087232
3640,304.3694526,-0.337639849,0.003221519
3641,304.3833701,-0.238370957,0.002998226
3642,304.4067884,-0.763713408,0.001923848
3643,304.4574647,-1.010964919,0.002858201
3644,304.4674026,-0.007678792,0.002358734
3645,304.489694,0.946587106,0.003688182
3646,304.5210387,-0.261201597,0.004480837
3647,304.5314568,-0.686889253,0.001958624
3648,304.5462205,-0.835471501,0.003715423
3649,304.5524716,-0.852493322,0.012321601
3650,304.5566231,0.327804336,0.004718047
3651,304.5574105,0.648233117,0.004212231
3652,304.5845268,0.580290738,0.004465841
3653,304.5939907,0.2686321,0.003848058
3654,304.6746613,0.240167566,0.001677054
3655,304.6952686,-0.474304204,0.002030353
3656,304.7135265,0.269072132,0.003224543
3657,304.7176579,-0.660052473,0.003908306
3658,304.7236889,0.275553891,0.002298201
3659,304.7312608,-0.447113858,0.002585185
3660,304.7351223,-0.465110807,0.00208332
3661,304.7666146,-0.811563829,0.002904139
3662,304.7692239,-0.519301087,0.004597598
3663,304.7721565,-0.817405031,0.003568646
3664,304.7955442,-0.162726194,0.004719932
3665,304.7985173,0.581874802,0.006262247
3666,304.8180202,0.268649309,0.003614572
3667,304.9131489,0.36904293,0.001899286
3668,304.918029,0.365157751,0.002824663
3669,304.9215236,0.516046738,0.003215099
3670,304.9327783,0.543732315,0.0028213
3671,305.1012418,-0.804240199,0.003372166
3672,305.1035545,-0.810720934,0.002708662
3673,305.1324143,-0.841768776,0.002725856
3674,305.1494838,0.562988803,0.004992882
3675,305.1956718,0.033338759,0.004606834
3676,305.1979719,-0.515445071,0.004399043
3677,305.1994351,0.207828631,0.005052504
3678,305.2680459,-0.007313367,0.006534059
3679,305.26846,-0.899043092,0.002689343
3680,305.3093669,0.660361906,0.00196166
3681,305.3094243,0.472928891,0.003284497
3682,305.3210499,0.070610726,0.004413124
3683,305.3327972,0.563794776,0.004578026
3684,305.3369821,0.56074548,0.002765397
3685,305.3519946,0.197164488,0.007719163
3686,305.3815493,-0.238296662,0.003989498
3687,305.3826692,-0.226100983,0.003863012
3688,305.4395156,-0.234103178,0.004222118
3689,305.4873782,0.33380207,0.004665223
3690,305.5249597,-0.136414802,0.003020859
3691,305.5438355,-0.340153978,0.00360555
3692,305.5534713,0.010262687,0.009806975
3693,305.5617426,0.012628926,0.002725779
3694,305.6029178,-0.692187174,0.003561907
3695,305.6058119,-0.708496243,0.002851618
3696,305.6250812,-0.646789393,0.004464917
3697,305.6323211,0.522637708,0.003602181
3698,305.6504483,0.524995888,0.005860749
3699,305.6572127,-0.541286739,0.002588796
3700,305.7266057,-0.233823482,0.003072469
3701,305.7784012,-0.252521085,0.003658187
3702,305.7890941,0.280864118,0.004182724
3703,305.789952,-0.090877941,0.002211103
3704,305.7955536,-0.249741512,0.003504987
3705,305.7997364,-0.250960719,0.004383912
3706,305.8263364,-0.192063796,0.002543302
3707,305.8339384,-0.184622315,0.002003857
3708,305.8376444,-0.063006104,0.005031552
3709,305.8842748,0.01815148,0.001548494
3710,305.8845925,-0.245470077,0.002160309
3711,305.8927385,0.02014577,0.002899071
3712,305.9393665,-0.163185937,0.004056972
3713,305.959286,0.265691696,0.00358674
3714,305.9747508,-0.165128127,0.003907876
3715,306.0012658,-0.136289535,0.002075052
3716,306.011549,-0.796889425,0.001903101
3717,306.0513414,-0.053534662,0.002024588
3718,306.0526596,-0.038924,0.005124387
3719,306.0652847,-0.328776633,0.004438836
3720,306.0997586,-0.564697899,0.0018807
3721,306.1775213,-0.351856034,0.00414849
3722,306.1811421,-0.345751413,0.001843181
3723,306.2408733,0.288754415,0.003765117
3724,306.2457259,-0.546732141,0.003830263
3725,306.2538456,0.278993482,0.00261555
3726,306.3218203,-0.331875877,0.002622417
3727,306.343696,-0.324308511,0.004372315
3728,306.3899613,0.283756705,0.004037993
3729,306.4075691,-0.012982524,0.004727608
3730,306.4138639,-0.689462404,0.005104991
3731,306.5420811,0.476080004,0.004104599
3732,306.6500031,0.390612971,0.002562199
3733,306.6790174,0.224273603,0.002900262
3734,306.7544619,-0.399656123,0.005460857
3735,306.7798211,0.191962839,0.00254851
3736,306.8296847,-0.970970341,0.005381732
3737,306.9195791,0.209270064,0.002245147
3738,306.9435897,-0.732368358,0.003943954
3739,306.9746681,1.045824655,0.003213417
3740,306.9834703,0.755383913,0.003674968
3741,307.0071117,-0.321408,0.002128352
3742,307.0160351,0.704027726,0.004341511
3743,307.0785775,-0.084774241,0.00287391
3744,307.1008674,0.527129756,0.005265361
3745,307.1140544,-0.56947888,0.002901712
3746,307.1261928,-0.490486612,0.003617456
3747,307.1972571,-0.164579936,0.003128319
3748,307.2340368,0.915081688,0.004689676
3749,307.2753932,0.83824988,0.002736867
3750,307.3103757,0.172301382,0.003933574
3751,307.3161367,0.172577395,0.001794577
3752,307.3354796,0.192212237,0.003876403
3753,307.3401148,0.866598061,0.003940865
3754,307.3724042,-0.947060947,0.003002201
3755,307.3809835,-0.937814516,0.004576641
3756,307.3856714,-0.615080641,0.002529356
3757,307.3941983,-0.584757633,0.003181755
3758,307.4134409,-0.708780572,0.003962765
3759,307.4465645,-0.358620391,0.004468785
3760,307.4504893,-0.846459398,0.00425217
3761,307.4634975,0.250914868,0.005681997
3762,307.4783963,-0.807573705,0.002820622
3763,307.5033931,-0.821659001,0.005466498
3764,307.5211296,0.160110395,0.004016858
3765,307.5426555,0.778368611,0.002973688
3766,307.5443445,0.745202363,0.003795756
3767,307.5603668,-0.587604063,0.007078403
3768,307.6052719,-0.601235075,0.00378524
3769,307.6124847,-0.257254933,0.004439907
3770,307.621328,-0.262145013,0.003283793
3771,307.6248963,-0.890160426,0.002559037
3772,307.6320086,0.382303274,0.003393803
3773,307.6643516,-0.381846607,0.004041502
3774,307.6780929,-0.157530416,0.001996788
3775,307.6981228,-0.747940799,0.002840615
3776,307.7577713,0.354316214,0.004833716
3777,307.7718714,0.546522287,0.004734296
3778,307.7843161,-0.951632422,0.001663411
3779,307.8088463,-0.452540724,0.00279995
3780,307.820481,-0.448958347,0.002031519
3781,307.8503002,0.013564669,0.004818285
3782,307.8962775,-0.46315333,0.008450155
3783,307.956165,0.016259771,0.004316698
3784,308.0313108,-1.053548564,0.004788725
3785,308.0383685,-0.630417635,0.001999035
3786,308.0684084,-0.437166393,0.002354567
3787,308.0758078,-0.422360829,0.00147475
3788,308.0782124,-0.466727611,0.00344056
3789,308.0804893,-0.412066502,0.005267119
3790,308.1299667,-0.487689739,0.001532041
3791,308.1566217,0.070183806,0.001779966
3792,308.1866748,0.088234967,0.002399086
3793,308.2002869,-1.020547689,0.003839756
3794,308.2232692,-0.863760821,0.004368069
3795,308.2481632,-0.990048673,0.003879652
3796,308.2557693,-0.378625359,0.003369181
3797,308.2597777,-0.962235887,0.003129087
3798,308.3901671,0.34687051,0.002427923
3799,308.4145719,-0.454218888,0.002752531
3800,308.4491473,0.24642316,0.004168886
3801,308.4602824,-1.00386529,0.004801243
3802,308.4611855,-0.24393117,0.04506957
3803,308.4784219,-0.085639164,0.003106224
3804,308.6273984,-0.496055806,0.002197423
3805,308.627581,-0.298670139,0.008065132
3806,308.6438812,0.64411437,0.003454403
3807,308.6507536,-0.507739755,0.004918015
3808,308.6625714,0.084728788,0.003206065
3809,308.726306,0.778054356,0.003027314
3810,308.7337772,-0.726694731,0.003148728
3811,308.7340001,-0.508442562,0.005826019
3812,308.7397163,-0.249231511,0.002030893
3813,308.7455506,0.547474128,0.004888033
3814,308.7469567,-0.240925099,0.003370016
3815,308.7898527,-0.24342028,0.003798426
3816,308.7937053,0.167154852,0.004407711
3817,308.7960388,0.098790556,0.002971124
3818,308.7978136,0.166572579,0.003360597
3819,308.8129158,0.400265849,0.003795532
3820,308.8546222,-0.35486197,0.002178759
3821,308.8551629,-0.346944327,0.004895835
3822,308.856466,-0.339528552,0.004416888
3823,308.8592482,-0.448352497,0.003962723
3824,308.8867903,-0.712957149,0.005044959
3825,308.9171322,-0.238984829,0.00439491
3826,309.000206,-0.030604152,0.004446231
3827,309.0042301,-0.841936227,0.002594593
3828,309.0148687,0.207603403,0.004494477
3829,309.036943,-0.31431278,0.00332651
3830,309.0920773,0.262543566,0.004045381
3831,309.1159451,-0.226798658,0.002377138
3832,309.1191499,-0.203195744,0.004238496
3833,309.1510268,-0.916247423,0.003847972
3834,309.1740381,-0.327266185,0.003702993
3835,309.1768714,-0.027604033,0.005201107
3836,309.2203627,-0.461725426,0.003459389
3837,309.2303497,-0.459260721,0.002420513
3838,309.24112,0.374295397,0.001573571
3839,309.2651175,-0.482104432,0.00283134
3840,309.2665024,-0.25156646,0.002297329
3841,309.2699575,-0.522651052,0.001475876
3842,309.2707916,-0.517806537,0.004447178
3843,309.2722655,-0.223803634,0.004345211
3844,309.280749,-0.517816267,0.001895035
3845,309.284542,-0.510241878,0.001990207
3846,309.2852808,-0.626500508,0.004467518
3847,309.3504063,-0.585407823,0.00519445
3848,309.3763875,-0.136942991,0.003044236
3849,309.3929665,-0.112219576,0.004428688
3850,309.43834,0.261772878,0.003778114
3851,309.467395,-0.10604044,0.005915432
3852,309.4941181,-0.020920722,0.004201118
3853,309.5003341,-0.401970551,0.002636707
3854,309.5078396,-0.601803956,0.003968722
3855,309.5090696,-0.867615543,0.003791753
3856,309.5175562,-0.754731733,0.005356904
3857,309.6063195,0.454915423,0.003084433
3858,309.6136061,0.442562349,0.002281045
3859,309.6829245,0.118541651,0.005257273
3860,309.7358509,0.122434503,0.002092151
3861,309.8250535,0.024720014,0.001798092
3862,309.8885463,0.399303975,0.00604227
3863,309.8942538,0.220903737,0.004046969
3864,309.9387697,0.247166775,0.005490568
3865,309.9493044,-0.466135052,0.003682079
3866,309.9795225,0.54970415,0.004303963
3867,309.986154,0.295819512,0.004687971
3868,310.0034936,0.503053705,0.005293929
3869,310.0290869,-0.184219017,0.002673586
3870,310.1416138,0.7578089,0.003745094
3871,310.172052,-0.268872519,0.003913143
3872,310.1771132,-0.034980869,0.004131973
3873,310.1806441,-0.112989735,0.004591048
3874,310.1809264,-0.116856039,0.002438474
3875,310.2326905,0.395443975,0.004384462
3876,310.2463325,-0.191446348,0.003154428
3877,310.246407,-0.314811284,0.002018957
3878,310.2607221,0.56713669,0.006662291
3879,310.2811917,-0.765553166,0.003523212
3880,310.3151254,0.524842845,0.001789296
3881,310.3221619,0.29873545,0.002301119
3882,310.3221663,-0.216454865,0.002480867
3883,310.3429525,-0.074278349,0.003413305
3884,310.3721007,-0.198634725,0.003156157
3885,310.3748055,-0.297736591,0.004216343
3886,310.3828092,-0.387055849,0.002101263
3887,310.4003001,0.115058105,0.002595821
3888,310.404942,0.111527961,0.003617883
3889,310.4186198,0.309083948,0.003052966
3890,310.4670898,-0.430934391,0.004799571
3891,310.4880772,0.719311933,0.003270033
3892,310.4911103,0.761689154,0.003485537
3893,310.5086819,0.682686143,0.004869688
3894,310.5142284,-0.380407968,0.002483236
3895,310.5174227,-0.217819193,0.00593266
3896,310.5230057,-0.217861717,0.006473335
3897,310.5771581,-0.454650519,0.005793446
3898,310.601484,-0.172913417,0.003602633
3899,310.6076359,0.549275816,0.002872406
3900,310.6425734,-0.428651559,0.003384533
3901,310.6558081,-0.116483223,0.002268374
3902,310.6814537,-0.229653457,0.001788426
3903,310.6883467,0.379939995,0.003124599
3904,310.7042871,-0.061847567,0.002552983
3905,310.7051646,0.27598942,0.002809937
3906,310.719178,0.017125859,0.002930346
3907,310.7258014,-0.11433943,0.002951832
3908,310.746136,0.250441476,0.004192226
3909,310.7516414,0.247601109,0.005487404
3910,310.7519752,0.33037866,0.004464372
3911,310.7523793,-0.587356838,0.004107557
3912,310.7634228,-0.400515228,0.00464947
3913,310.768707,-0.391978179,0.0027039
3914,310.7762091,-0.573303657,0.002843559
3915,310.7785599,-0.242627783,0.002056683
3916,310.7884877,-0.48823759,0.003058503
3917,310.7948971,-0.606633923,0.002387849
3918,310.8050147,-0.010720482,0.00408278
3919,310.8495218,-0.174648087,0.004157954
3920,310.8803309,-0.561200577,0.002362283
3921,310.8846822,-0.512583618,0.00206298
3922,310.8895931,0.009385025,0.006078435
3923,310.9018075,-0.381235198,0.004951253
3924,310.9171727,-0.722454326,0.002617364
3925,310.9194174,-0.608633775,0.00369119
3926,310.9322418,0.190144113,0.00390736
3927,310.9428057,-0.532300541,0.00372633
3928,310.9467558,0.946879943,0.002224263
3929,311.0045542,-0.360051622,0.003540022
3930,311.0256909,0.213117563,0.003512159
3931,311.0338184,0.378946313,0.004691913
3932,311.0391572,0.075913796,0.003453481
3933,311.0444611,0.694740753,0.003344401
3934,311.0491482,0.190267377,0.001885707
3935,311.0593682,-0.334906749,0.003954918
3936,311.059604,0.173582621,0.003018652
3937,311.0919633,-0.126346158,0.00256746
3938,311.1205829,0.156038081,0.001759568
3939,311.1375926,-0.234795324,0.004782784
3940,311.1564147,-0.038136371,0.003314036
3941,311.1767529,-0.400089263,0.004024565
3942,311.1808608,-0.072331516,0.003681788
3943,311.1831607,-0.908300368,0.003659344
3944,311.1879044,0.743997793,0.006293412
3945,311.2042257,-0.451176255,0.004280833
3946,311.2054594,0.647087783,0.005113782
3947,311.2082004,0.513404181,0.00309661
3948,311.2553344,-0.495682107,0.001676983
3949,311.2672298,0.235261996,0.00317557
3950,311.31211,-0.487660922,0.005139147
3951,311.3211939,-0.435480623,0.002715864
3952,311.3863431,-0.481062634,0.001886914
3953,311.3868079,0.648739917,0.003827757
3954,311.3894089,-0.483924496,0.004174823
3955,311.3906541,0.651052773,0.001823004
3956,311.4165756,-0.15759159,0.00384027
3957,311.4242758,0.596848524,0.005423321
3958,311.4269179,0.621249726,0.001998696
3959,311.4723356,-0.203475506,0.004338444
3960,311.4817931,0.116872868,0.002743871
3961,311.4827204,0.365324077,0.002120437
3962,311.4829179,0.35925551,0.005631552
3963,311.4941173,0.730127798,0.002778897
3964,311.5050516,0.418345032,0.002330606
3965,311.5381449,0.318758346,0.004617417
3966,311.5402519,-0.828836994,0.002153393
3967,311.5530009,-0.050240528,0.003921917
3968,311.5646342,0.230538732,0.002821695
3969,311.5933654,-0.493277109,0.00383812
3970,311.5946777,0.041997146,0.004379642
3971,311.6057744,-0.636905041,0.004373611
3972,311.6215709,0.294646927,0.004270662
3973,311.6248257,0.180397764,0.002839861
3974,311.6256542,-0.513998901,0.002877877
3975,311.6259141,-0.501990149,0.002350796
3976,311.6272943,0.289607294,0.003458844
3977,311.6285659,-0.260805755,0.0038729
3978,311.6384327,0.301122707,0.002899755
3979,311.6390163,-0.793086801,0.00217713
3980,311.6445693,-0.380592616,0.003003672
3981,311.6459226,0.207837701,0.003130083
3982,311.6506416,-0.371861285,0.002132509
3983,311.6656301,-0.108230554,0.003602957
3984,311.674006,-0.321703781,0.002768842
3985,311.6922677,-0.269141243,0.003620336
3986,311.7585914,0.087947229,0.0033645
3987,311.7944122,0.08342072,0.002730346
3988,311.8391448,-0.749605627,0.003199368
3989,311.8441132,0.857789438,0.005445704
3990,311.8487778,-0.184285232,0.003082382
3991,311.8648771,-0.503636593,0.004339701
3992,311.8671733,-0.23620076,0.004189473
3993,311.8768522,-0.51251032,0.002594032
3994,311.8860319,-0.211901221,0.003243042
3995,311.8910876,-0.255999107,0.00333783
3996,311.899498,0.070275099,0.004176066
3997,311.9002705,0.081436142,0.00616159
3998,311.9320664,-0.106220794,0.002348454
3999,311.936195,0.204819402,0.006721972
4000,312.0425032,0.062874926,0.002886107
4001,312.0488091,-0.001473051,0.002800004
4002,312.0886098,0.0738077,0.004925305
4003,312.09478,0.074895538,0.001904102
4004,312.0997351,0.283354701,0.002709212
4005,312.1090014,0.309133839,0.005859046
4006,312.1321339,0.199210767,0.003688334
4007,312.2611656,0.267166477,0.004030613
4008,312.2705839,0.220523471,0.001592741
4009,312.293896,0.097988001,0.001831111
4010,312.2948628,-0.328776466,0.003947757
4011,312.3070937,0.662007389,0.002813929
4012,312.307578,0.672442939,0.003787861
4013,312.3175093,-0.427923827,0.003947222
4014,312.3300358,-0.278891878,0.003145742
4015,312.3405095,0.487732675,0.004052731
4016,312.3422665,0.483647404,0.001979463
4017,312.3640428,-0.39662587,0.004803156
4018,312.383455,-0.414164037,0.004178655
4019,312.3929135,-0.791733322,0.003759971
4020,312.4350722,0.509448513,0.002751694
4021,312.4640633,-0.153759094,0.002827077
4022,312.4978067,-0.021451668,0.006028661
4023,312.5010647,-0.084724211,0.004887871
4024,312.511552,-0.32055072,0.001853938
4025,312.5270999,-0.263503647,0.004375171
4026,312.5392206,0.058918911,0.00426847
4027,312.5467345,-0.280583657,0.003724227
4028,312.5910519,-0.50347058,0.003374383
4029,312.5930563,0.217694184,0.004198362
4030,312.5972331,0.048556205,0.004348751
4031,312.6206311,0.279168238,0.005593726
4032,312.6895968,-0.168573256,0.002551278
4033,312.7391656,-0.716153707,0.005604159
4034,312.7555753,0.062687457,0.002448867
4035,312.7574343,-0.217002152,0.00219332
4036,312.813349,-0.014039747,0.004570595
4037,312.8366212,0.003465021,0.00313975
4038,312.847297,-0.035113152,0.001996944
4039,312.8490198,-0.372012029,0.003363444
4040,312.8735879,-0.460833145,0.005112497
4041,312.9307891,0.434467559,0.003698754
4042,312.9449982,0.269059746,0.00177946
4043,312.9514503,0.336484775,0.002430419
4044,312.9825644,-0.110644746,0.001792455
4045,312.9854714,-0.107152958,0.003563239
4046,313.0159318,-0.383058673,0.00401155
4047,313.0303721,-0.553850007,0.002983501
4048,313.0517734,-0.274522219,0.001511845
4049,313.0573473,0.135591329,0.003031859
4050,313.0776131,0.043283479,0.003491779
4051,313.0888262,0.013796479,0.002357842
4052,313.089456,0.346538123,0.0019948
4053,313.1199911,-0.029709589,0.003114417
4054,313.1251495,-0.028862148,0.002926143
4055,313.1653715,-0.318249366,0.002058927
4056,313.1859621,-0.344541398,0.00187931
4057,313.2123674,-0.385810026,0.002342035
4058,313.2556502,0.656306396,0.003759869
4059,313.2655578,0.08704733,0.001895875
4060,313.2740119,-0.07796271,0.001895708
4061,313.2743421,-0.007991843,0.002793116
4062,313.2888224,-0.062722783,0.002630239
4063,313.3057966,-0.180021605,0.001986108
4064,313.3066089,-0.263289082,0.002393188
4065,313.3166304,-0.463971667,0.005604173
4066,313.3235062,-0.157277523,0.001860877
4067,313.3330713,-0.170169249,0.002661617
4068,313.3541393,0.312208576,0.004741653
4069,313.4101922,-0.541008382,0.002028638
4070,313.4450386,-0.385535449,0.001715955
4071,313.458268,0.193891168,0.005160571
4072,313.4649162,0.069456797,0.003552364
4073,313.468104,0.060284396,0.002584913
4074,313.471092,0.713947729,0.002880222
4075,313.4816359,0.709488357,0.003949468
4076,313.4827597,-0.138975686,0.002626057
4077,313.5096558,-0.501580775,0.003914372
4078,313.5631662,0.128855205,0.006606032
4079,313.5776641,-0.057126363,0.004385533
4080,313.578546,0.328005604,0.004125493
4081,313.5955013,-0.069185857,0.003017988
4082,313.6678827,-0.102676656,0.004978573
4083,313.6723892,-0.395410573,0.001395774
4084,313.6788696,-0.394312872,0.003075395
4085,313.6805653,0.317961105,0.004842532
4086,313.6819599,0.096445259,0.002995499
4087,313.6893527,-0.19987174,0.004463119
4088,313.6893875,-0.211658831,0.00227927
4089,313.6959964,-0.548662119,0.005802837
4090,313.7003414,-0.614103784,0.005442958
4091,313.7018511,-0.187531642,0.003680182
4092,313.7101049,-0.091163686,0.002357368
4093,313.713558,-0.177506335,0.002394528
4094,313.7348585,-0.503446518,0.003090815
4095,313.7429411,0.114744005,0.004829815
4096,313.7473126,0.571118171,0.00360444
4097,313.7497074,0.118789754,0.004404311
4098,313.7573951,-0.856197326,0.003352964
4099,313.7601748,-0.508734491,0.004169899
4100,313.7828572,0.707888878,0.005552933
4101,313.8235691,-0.75476418,0.004109179
4102,313.8577244,-0.242883332,0.004969272
4103,313.8965571,-0.433284159,0.003224194
4104,313.9152045,-0.074667178,0.004414858
4105,313.9183509,-0.080075753,0.004116003
4106,313.9224021,-0.320341239,0.003850097
4107,313.9653043,0.007504272,0.003173339
4108,313.9682696,0.139620523,0.002069209
4109,313.9750989,0.199765909,0.00302049
4110,313.9764738,-0.130380248,0.002984078
4111,314.0718616,0.823418154,0.003121344
4112,314.0758362,0.000967544,0.004277179
4113,314.106702,0.596383286,0.003096268
4114,314.1133603,0.063922947,0.003178939
4115,314.1321495,-0.210711081,0.002479023
4116,314.13284,-0.216343027,0.002390552
4117,314.1689138,0.451742625,0.003522766
4118,314.1743995,0.498696374,0.004589482
4119,314.1960268,0.218269615,0.003335986
4120,314.1963015,0.212440889,0.001842434
4121,314.1984712,0.220583756,0.002624514
4122,314.2674549,0.091214721,0.003431657
4123,314.2745543,0.09704741,0.002946075
4124,314.2854221,0.428615474,0.003047317
4125,314.3102886,0.116733865,0.00259851
4126,314.312722,-0.57010419,0.003901129
4127,314.3211051,0.067277163,0.002622213
4128,314.3238144,0.381594412,0.006792557
4129,314.3724886,0.261490864,0.001927326
4130,314.394395,0.562488205,0.003041769
4131,314.4116719,-0.714568568,0.004498097
4132,314.5685561,-0.35867376,0.004848465
4133,314.5744247,-0.510542006,0.003822596
4134,314.5779711,-0.349062366,0.002620384
4135,314.5894841,0.3377403,0.005785897
4136,314.5939038,0.323931595,0.005365922
4137,314.6255348,0.294797387,0.005409968
4138,314.6454645,-0.841333186,0.00571332
4139,314.6579813,0.26311969,0.005596563
4140,314.7137781,-0.464844709,0.00386939
4141,314.7792888,0.090670134,0.0036557
4142,314.7861578,0.082734943,0.002899616
4143,314.8353345,-0.041083632,0.002585872
4144,314.860879,-0.210609934,0.004021761
4145,314.8992146,-0.218028805,0.0046605
4146,314.9938787,0.094241178,0.004341837
4147,315.0647797,-0.125340211,0.002958985
4148,315.0724282,-0.131490145,0.00346779
4149,315.1052592,-0.449872547,0.00614744
4150,315.1057387,-0.445584815,0.002275148
4151,315.1990212,0.52960845,0.002498493
4152,315.284818,-0.270111288,0.002366317
4153,315.2959562,-0.319162764,0.0038754
4154,315.3205042,-0.174856201,0.001858513
4155,315.3273194,-0.225175685,0.003398745
4156,315.3801117,-0.459452304,0.002587903
4157,315.3889182,-0.610142371,0.007270738
4158,315.4109972,-0.454775989,0.004068734
4159,315.4224632,0.06787151,0.004130462
4160,315.5725928,0.040739809,0.00355721
4161,315.5780387,0.033556836,0.003713643
4162,315.5810126,0.0878244,0.002016922
4163,315.6354475,0.334210115,0.002684724
4164,315.6435511,0.323149466,0.001810337
4165,315.7530253,0.010884361,0.00328443
4166,315.7596028,-0.08556373,0.002783123
4167,315.8008917,-0.367044113,0.002113029
4168,315.8216246,-0.501252901,0.002814722
4169,315.8353001,-0.391209427,0.002643557
4170,315.8702108,0.220419411,0.002750339
4171,315.8709069,-0.319326884,0.00433772
4172,315.8744961,0.243238288,0.002622094
4173,315.9043639,0.36354747,0.002291453
4174,315.9366268,-0.125647318,0.003894334
4175,315.9826952,-0.184433342,0.004721787
4176,315.9936799,-0.599726922,0.00299884
4177,316.0564357,-0.100895173,0.00263345
4178,316.1030924,-0.709496857,0.003436632
4179,316.1386444,-0.501504671,0.006176459
4180,316.2003574,-0.409816466,0.002616519
4181,316.2034729,-0.425533148,0.003788673
4182,316.2080564,-0.311630612,0.002231822
4183,316.2571954,0.492656452,0.002667148
4184,316.2863334,-0.266948785,0.002722324
4185,316.2902129,-0.263238183,0.006265646
4186,316.306827,0.13194,0.001801165
4187,316.336804,-0.453058041,0.00501591
4188,316.3524373,-0.402473503,0.002383859
4189,316.3609894,-0.363378943,0.003534606
4190,316.4265111,-0.261856691,0.002695473
4191,316.4634082,-0.089240308,0.002984766
4192,316.4644966,-0.05920423,0.003592597
4193,316.490151,-0.238434677,0.003091859
4194,316.5033515,0.215910998,0.004380707
4195,316.503763,0.003526876,0.002596641
4196,316.5114851,-0.598837837,0.00796313
4197,316.5187136,-0.147705825,0.002179742
4198,316.5321174,0.101746537,0.003896406
4199,316.5434834,-0.019560441,0.003093351
4200,316.5725586,-0.142940966,0.002503727
4201,316.6244613,-0.200249672,0.00389053
4202,316.6516387,-0.31333064,0.002037382
4203,316.6607337,-0.221065903,0.003307977
4204,316.6674173,-0.143351922,0.002770694
4205,316.6725216,0.366483898,0.004189936
4206,316.6729285,0.374646092,0.003628894
4207,316.6781837,-0.196494127,0.005271543
4208,316.6866701,-0.339197932,0.002755858
4209,316.7255681,-0.236894874,0.002392765
4210,316.7499411,-0.036197225,0.004402259
4211,316.8118772,-0.058332614,0.004657004
4212,316.8797115,-0.499939287,0.002794446
4213,316.9080009,0.7160409,0.001926196
4214,316.9201405,-0.968085279,0.003409255
4215,316.95772,0.300778804,0.003891555
4216,316.9989846,-0.381417387,0.002547759
4217,317.0073583,0.048832876,0.004756856
4218,317.0138327,0.372057381,0.003585255
4219,317.0285478,0.360972165,0.002628308
4220,317.0560623,-0.937411226,0.005245489
